Title,Price,URL
"2026 HP Laptop Computer 14"" 4-Core Intel CPU 8GB RAM 628GB Storage Office Pro",$319.00,https://www.ebay.com/itm/127624083982?_skw=laptop&itmmeta=01KZ4544Z2MFT6XXBXSW2FFTSH&hash=item1db6fcfa0e:g:YokAAeSwltVpASTy&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBucF0sJ%2Fjc1loy84VEwghg8LtPh6R26A5T5kME0BHANbZYmhfImKeZdeHcfLZke4Pa98L2Y9HdNug7p3ja7pgax8MfNklQ7Z6NIYZtWCUKRhoVp6T1Kh7oaVqd2jdhowV7tBHgZVnuJUQSInPIzMb5uYlFrUYQslNnBvUn0YPLeAuqRKVZw8p72PU9oX0m0Rf%2FON9wZVuilutiuUdugh7fckt2r2s%2BekeCYvS2ZSCyNA%3D%3D%7Ctkp%3ABlBMUITQkIX5Zw
NEW 2026 HP Laptop Computer 14 Quad-Core Intel Processor 8GB RAM & 628GB Storage,$319.00,https://www.ebay.com/itm/127624101174?_skw=laptop&itmmeta=01KZ4544Z24K7WFFQEN2MVR5MJ&hash=item1db6fd3d36:g:FEkAAeSwKEdpaBBk&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xA9pUc%2FTyhf7GgRxUXKApX0PXTQ1xDKyjeztpbOOW4jTLPuUYNN9C2MyiwJHwO0TgouuDP%2FS3xn%2F%2BDRrRi8FdrFUXLQ2qItE8nqvSLOP0ELAnzdE%2FdZYwWzL8cJZIc8BXCJmDeo%2FoYEC6gOFPg4ffEn9d6ZRB699Uz7OEj%2FSpkhhJgDPpBDShD9uicsUp8Ifk5SiIEat6uqKsX1Nc67uGxRa3CA%2BnfFQVYkv0gIDj7jew%3D%3D%7Ctkp%3ABlBMUIbQkIX5Zw
2026 HP Laptop Computer 14 Office 2024 Intel CPU 8GB RAM & 628GB Storage Win Pro,$289.00,https://www.ebay.com/itm/127639412496?_skw=laptop&itmmeta=01KZ4544Z29C21BCFKHPBJXPQW&hash=item1db7e6df10:g:S4gAAeSwJRlpcoj1&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDNCmd9HmvtMTqVJPQUgYsK5y3jqneg9NXGUfUL5thSXyUP5P%2BI5EME40vCeb%2FuzmNopk2rH1Wwx64lhouKy8jSwEpjfs8CV%2FAXc5wBfgsnmqmJ9PlCbqVrpYLRE7O9NeARVcjcp9Y51TD9GtdTnozKnqqoFzOJNyFOViG6Vnqx9fijBDzNukXxSe35tfWfSv%2Fr24Va4qOjA3ZnVNZzO1Xs74q7tCnj%2FXC7nLoCTzxMgQ%3D%3D%7Ctkp%3ABlBMUIbQkIX5Zw
NEW HP Laptop Notebook 15.6 Touch AMD Ryzen 5 16GB RAM 512GB SSD Office 2024 Pro,$499.00,https://www.ebay.com/itm/147109343113?_skw=laptop&itmmeta=01KZ4544Z2QNMMDFBE9CE9K2AJ&hash=item2240666f89:g:QiwAAeSwOtdpcm7e&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBhHJ0mZchfou%2BtAfYNe86%2FGuYWg09ieEvRj0z39QPXzgxgmwmWgYp8pS3oGcIr7ePYOj%2BIlBuE%2BzoUk0iXGeWVTcTdPXS%2FXi43ZXKV%2F4HX9e5iY8jegP02kbwSkzj5CVJqqMww7cKaNew4cav3e3b9Lpx%2B6DxvdMnsWLprQ3O%2FTS2SAC3J15mEPwKYwXlutLTzm6w6e0AgCdKqskbL41MnUg6Eaj1CdOX7f%2BdIVG9H5A%3D%3D%7Ctkp%3ABlBMUIbQkIX5Zw
Lenovo IdeaPad 3i Laptop 15.6 Touch Intel i5 12GB RAM 1.25TB storage Office 2024,$469.00,https://www.ebay.com/itm/117144887343?_skw=laptop&itmmeta=01KZ4544Z2S6CVPHX1WXMCQ3Q7&hash=item1b4661202f:g:cPoAAeSwppNp39Ig&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xC53Rnz5SoFlINnM9%2B6pQHLJZkFJ3O27VEM3Q0e22jx%2BvfqBqepCR8wrcQs%2FSrqiALndJohGg4kRxejeIenCc6YORrfEnQX1pkXEUE2s%2F4NQ7MEKJ5zzeATSar0JRADg5YTNZO%2B7akX4hpitdyEF2p%2F7rVt%2BvzwpET3CQqwy%2FWtXSuk1ACZ%2B63xqKT%2FzRNtUDBlbL6NoX%2B6zk6jtoGLCtt%2B%2B0qOYoaa2UiKxftze54udQ%3D%3D%7Ctkp%3ABlBMUIbQkIX5Zw
2026 HP 15 Laptop AMD Ryzen 7 7730U 12GB RAM & 256GB SSD Office 2024 Touchscreen,$499.00,https://www.ebay.com/itm/117034280265?_skw=laptop&itmmeta=01KZ4544Z2AA1CMY5A04F4WZB2&hash=item1b3fc96549:g:1ToAAeSw0eVpjj-v&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xC7QIZ%2BdErrDYi0clX%2FCefgbRGpK6z0NEtDnmkGlt%2Fb1H2lzdMDLV6Vzm2rvMMb%2Fd%2BWTONip%2FMjwqAexFB7Wmi5Gi%2BjJNq1O8MiCNz2t3mEQjG5mMumsTHOD2%2FfljVzS43uOQe8JflscEESK5nEr3SARCGTh5vOKzNSQmNMd3dIpaaA00P8xFyYMEEBywYuthm7KogZdS4lXVZ58ydyhaDWzCKknnWEJZbV7haUa%2F06GA%3D%3D%7Ctkp%3ABlBMUIbQkIX5Zw
CHUWI FreeBook 13.5'' Touchscreen Laptop – Intel N5100 360° Win 11 PC 12G 512G,$218.99,https://www.ebay.com/itm/167715249375?_skw=laptop&itmmeta=01KZ4544Z2FYHJVYRQS1TTQWHZ&hash=item270c9b9cdf:g:TpwAAeSwit1onTZH&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCR%2BZ5mPQiwL4x38Ay8vN82zlRVjzmN2%2BhffmQzVz6fmrA8miWv11zXCwWlpHhN%2B6%2BC6uwtqM1vpHdb4kVG0f5ysJTME%2BIvgeUO3NNF%2BoMerNn23asSrtCH7yvIL%2BkJBISmf%2FnBylv7AZVXK2UTWl6qsDbprGboUAQP2t6uR5T12DKlHiTTj%2B%2F9q8I1XHgBlQVdDqik%2Fs6IREbO%2F43TJ6FqWV%2BS4D4NRdnyRTHe%2ByDM7%2BSYuBln3Ch10Y08iJcrpJ5bBlFhwrq7lJnepZUKKAfd%7Ctkp%3ABFBMhtCQhfln
"TOUGHBOOK Rugged Getac 14"" Laptop Core i5 16GB RAM 1TB SSD Laptop TOUGHBOOK HDMI",$310.10,https://www.ebay.com/itm/116280997807?_skw=laptop&itmmeta=01KZ4544WPTDV0TZWTEK54BCGQ&hash=item1b12e337af:g:eTYAAOSwA7hn8AHR&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xDZsOLVERrNfkexxioG%2Bvwar6etv%2BvR97uDJnuqIdqy1ATsVTMvT2voZEWuUAkWbpSqOugjsdxGA7QF8F1NkarMl%2FBgYwPV38jEt7p6ucArQy9I3zfnz6u%2FGHGW6NHNPb%2Bzyd%2BJvm897GGJSw17lYqH1f9cXkrZyYm0tti4mwDjiy6s10SU9rL62B2tCkig4tksN8drhIVVeCIhqSFcgLzgPSAsVst7MB6mzxHW9p4AIDdkOmMdxoRahCDONgvEBck%2BkjKvtfVLsgW07XzjUwrK%7Ctkp%3ABk9SR_rOkIX5Zw
Panasonic let's note CF-SV7RDCVS Intel Core i5 8350U 1.7GHz RAM 8GB SSD 256GB,$170.00,https://www.ebay.com/itm/358700758179?_skw=laptop&itmmeta=01KZ4544WPK6VBXWA7AQYT89D1&hash=item53843b34a3:g:HEIAAeSw5-9p~GbJ&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xA6OoIzAOebmPuMOa3UxenY5H2qT0sqzUV7pDYz7SlvGv77%2BgLgnItXAidNLlgXHo7spLsQSmcfhaugXYAdBTh0%2BJtXZH6EsAK%2FOuTXIO8BTPapkarA07jVu1XO0FLyvThGJ0WzhB8sG86vgRZgFrpH4E83udrk8IguViwhWL5JZSOB07QPFq2l%2Fa2a2CcVNSZ6JeZGfF05Fyb%2BrzvFWrCHmZLWaopV60LF1vajH%2FwnYg%3D%3D%7Ctkp%3ABk9SR_rOkIX5Zw
Panasonic Let's Note SV9 CF-SV9 i5 8GB SSD 256G Windows 11 Used Japan,$169.99,https://www.ebay.com/itm/376384483102?_skw=laptop&epid=19084404639&itmmeta=01KZ4544WP8BPNPRJEPDHA99VS&hash=item57a2436f1e:g:gOsAAOSwAdlnTlfw&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xALKN6v3ee6g06FqA%2Bfq6WAxCMKkIq6e7CsS6C2Nlnlsk2itr3JBudMLoIhVvGvpSNqMgEXnxAAF2GFSUR7oNkL2HXxOQLH7R0iVTsqqFERuHnftSyA20SXZeUcWd91H%2ByJqKgDlUyK1hgD3jAWFuhE4S%2BkxodDhrbhUTzPjxFJzlFRac5C6UvUk5gm4gBX07eyFgd9tUX0tj7RWK0KVQ247HIWyYPcPBcoNFckq9w59w%3D%3D%7Ctkp%3ABk9SR_rOkIX5Zw
"Lenovo ThinkPad T460s INTEL i5 6300U 14""FHD TOUCHSCREEN 8GB RAM 256SSD DE-BACKLIT",$178.67,https://www.ebay.com/itm/407091055968?_skw=laptop&itmmeta=01KZ4544WQH7YYMG88TBADVDDX&hash=item5ec8848d60:g:YB4AAOSwy6NgR6FB&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xC7uue8jTNyQnFz3WHnzqIwgyqnrdCz6VvyV%2FpcjL6Vt5MmG56KAGnfsI%2FsdNdkfUMk5NKYv7IGpaz9WatLVgZuWxpwIgon4CS0H4JoupWzmS0mSnYuceztG%2BsmE64g7RWBGt%2B8u9oFdRvBBQ5qxTMJuXcgj60Eg6bk2zQJfFnhemV6%2Bma7Kc%2B9AP1cYDNF0DkHixNK3ccZk%2FqDdIVNhmkUoO6GvveZjbw4NJxaYBpK4hJL%2BtxoyGdlCXwFUi0eYcx%2FT2B80UHRpsYIQcKDWuyG%7Ctkp%3ABk9SR_rOkIX5Zw
HP Elitebook 840 G7 i7-10510U 1.8GHz 16 GB RAM 512 GB SSD Laptop,$249.99,https://www.ebay.com/itm/306650664029?_skw=laptop&itmmeta=01KZ4544WQDCRADQM8HV337DPW&hash=item4765cdcc5d:g:g7MAAeSwPYppOL9j&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xBlCz0M2%2Bqe1QW8N2qHFliYd2aq1wFcXQ1D7w3XOijcAh34j%2FBtk5AAhceGi9tS2kKp5U5uQh9ztDJrGdsZtOV9EwfXpdPtJUMUi3U55xoxcSMSi%2FvgDnU%2BJtTXZMGqlgFZaWpuN37KgshElgZm0XuW3FFXj%2FVaFE6Jb1auPd9oP9HhNXx0cfh1t3Ut%2FQI3v%2B48pQO%2FYX%2FlAlOBlDTmG30WzM%2BvHdiF0jGZymIWFzE5lA%3D%3D%7Ctkp%3ABk9SR_rOkIX5Zw
"Microsoft Surface Laptop 4, 13.5"" AMD Ryzen 5, 8GB RAM, 256GB SSD, Windows 11",$256.16,https://www.ebay.com/itm/307017827768?_skw=laptop&itmmeta=01KZ4544WQZHD0JW8JF55W8RR9&hash=item477bb045b8:g:bS8AAeSwlQtqNTGa&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xA6UGPIZT9%2B1TVVCSHT7JDsp41PeGZwVjJ7fome71M%2Fbo97o4zFdWtGPDOgcwLYmB1gIJ0DeIjasXZ6DVWeM7FrFkrEz7kvB%2FZoO4e2HSy5nA4BBGR4xrDVD2MmHbpfvu7swS1qUaJgOIpeuzq1ZRfr%2FXOEHSL6mtAO7mgSeePuq7Ldqhg8teuihFxSiN2d0NfAczq1V0TPb%2BpzquFGxPMR9V%2F3tnZSmfPTb60GXRyUn4KDzFG1%2B2KTxlgSogUR9PdKuL%2Ffp2SrOJ83mR7aznbw%7Ctkp%3ABk9SR_rOkIX5Zw
Panasonic Let's note CF SV9 Core i5-10310U RAM 8GB SSD 256GB Win 11 Pro DVD,$259.00,https://www.ebay.com/itm/376552949876?_skw=laptop&epid=22073682031&itmmeta=01KZ4544WQ6808GSPKAYXGWSSB&hash=item57ac4e0874:g:yAQAAeSwJCZoyK-M&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBj2E2QSIIQmCz8m%2Fd3bc9LY8kN4RCLfEgBQd9FyxVOYPy7Xw0ejdsnxqhAx3oSxtaE6YX3u1dlyePOGz2oh7MCwOZyJIZO1isfdo3uIrGGl54mH%2FhEBDJBkI4EQjRXHoGRIR7tMtFjLjRD4P%2FbcTC%2ByWhfT1UtBtOVcT5n4Pf99BWcash76X03j%2FgibWwWdmNz6L4YZKS9g2TbA5zwIwsut%2FzLd5g8enli0zvgOovqQ7MXlqDb1MRzDxpbzxcCAkhipSXf0pI3kIelLKLywsHO%7Ctkp%3ABk9SR_rOkIX5Zw
"Dell Latitude 14"" Vintage Laptop Intel CPU 2GB RAM 80GB HDD Windows XP WiFi -RR",$195.00,https://www.ebay.com/itm/326719022024?_skw=laptop&itmmeta=01KZ4544WQVTCQXZYG0MC9AQEC&hash=item4c11f8a3c8:g:xykAAOSwnflnv1nL&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xATSjVIJi41hPnmTixF4gzCfievO82h1SW%2F5o0oTZZmeTQKOrA20jxlZBG%2BCg8NyG3I0IqSLBK59L5yaCzrDJAotDbDwZmWddK3KIBEn9QCCbaqweVN2u2lIvo2nLIW2Y%2BdmH856KS%2F06JYVIsCFrMYSuKlZom8tbOuxskUGnt3uqgonM8v5%2BU7Jz6s0hgPJQwaTxX%2FsoZ0iQCJX5pJki7l7bmCp9R7DUGGyKX%2F%2BPONAw%3D%3D%7Ctkp%3ABk9SR_rOkIX5Zw
"2026 HP Laptop Computer 14"" 8-Core Intel i3 Up to 32GB RAM & 2TB SSD Pro Office",$399.00,https://www.ebay.com/itm/127628120152?_skw=laptop&itmmeta=01KZ4544WQY2D0HB9TMGMN6Y0C&hash=item1db73a9058:g:VtYAAOSw4Bhn0c4j&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAXb1LzETbUKZv15L%2BgjZQ%2Fz6V5aLPLMY6TfqHHbT8CIWjKqvyyoNIWIEZZps%2BXCBDv6mcmZgsyHSJRALM26c4vrT24iquaLrFCl6GjEvV5laG4o6QlNoCv4nw7Lmo2Ixq8AUvWSeAdmto0J%2FzcRSeUJzjvddIKQ78HxD5EBv%2FXQ4JHamOSg96Dwz3wYhAf9964OW4ITz2lNR%2BKqb3VfvNY2ThwKjZPHrF1AxXc6%2FFijg%3D%3D%7Ctkp%3ABlBMUPrOkIX5Zw
Dell Precision 5490 Core Ultra 7 32GB RTX ProSupport PLUS Warranty Til 7/2030,$999.99,https://www.ebay.com/itm/366435886759?_skw=laptop&itmmeta=01KZ4544WQ2TAEWJAV05BYA0A3&hash=item555147e6a7:g:drAAAeSwZPJqFfYZ&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCfPG6JBgO6KP7NDEbvSS5TlpVNC0Oxf1JQgylIkAkTZF%2FF6bjp0I7OL6BgJ5wwmoptNP4BJ0zQgBh7x5%2B7hi7iMybQPDrHqlBKxdk1KLcyY%2B8oQsMUdJFOMWvQ29JY41UMEW%2Fe0MaoZpHz9AXboT6xX9s5Wm2k7z%2FtjBM5JHsVsEbx4HnfqN2C61lB4FEBpyez3oUQldPdWQ1HahCYGqcCTxmNxtwqSZ0CdwNKykPwAQ%3D%3D%7Ctkp%3ABlBMUPrOkIX5Zw
2026 ASUS Laptop Vivobook 16 10-Core Intel i7 Up to 32GB RAM 2TB SSD Office 2024,$679.00,https://www.ebay.com/itm/117044355624?_skw=laptop&itmmeta=01KZ4544WQFW00QHRKC5ACWB33&hash=item1b40632228:g:0nQAAeSwmUppndOg&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDJhrB13xZutY0eH5jJFsXi3NVWZhvn0qQiqf2Z7ygwbbSoyx%2Bcb8oxYUFpLRn0UZf0amDZHFWlv5etrhqQRbtMsZ89I4gksvk%2BWX0%2Fa3ZW2tdP%2B3QuP9r8hMypESA1DrrHwMA2HqIEhYUqj7bMvoHnDqFBJoleDNKv0vMtUyZxIjxrtP8kt379Ahr1hBZaMB5zaKG0ssvl8QVHnRbqS%2B1YtGYSz4eyvZv8wk1D64JpUw%3D%3D%7Ctkp%3ABlBMUPrOkIX5Zw
"Dell Latitude 14"" Laptop Computer Intel i5 Up To 32GB RAM 1TB SSD Windows 11 Pro",$224.17,https://www.ebay.com/itm/286601719329?_skw=laptop&itmmeta=01KZ4544WQZEV4H0W06CK1MGMA&hash=item42bacb2e21:g:9MoAAeSwmHdpckMj&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAu0o6XfIGBoSCfACM66%2BgeEaS9J0wDQhHCtgju6M%2BgRRZzWqgeO5%2Bdf5MRUHg9cuY4ZpbbE%2FRlkEg6MrXAaDfizD1VjSoUGMAsQslZHKaOAv4a5txMSYbMTTWLfrsVsvWwDviwi4JJLS5fXheoOLA97ewYiKYXWRhh7TIPfWoKIvpsT4KBrD8F82WG8OlDWTCTsuskVwrXdVN%2B5SRVyYZtyKoAYtEcbdiXL4xVT2cVTQ%3D%3D%7Ctkp%3ABlBMUPrOkIX5Zw
"Acer TravelMate Spin B3 2-in-1 11.6"" Touch N5030 8GB RAM 256G SSD Win 11 Pro - C",$99.99,https://www.ebay.com/itm/206014086324?_skw=laptop&itmmeta=01KZ4544WQGTEPM0TKQ6NYB8Z1&hash=item2ff7657cb4:g:46YAAeSwrptqY~N3&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xAU7t7kV3ET6nFQlBxqAA7luXE5ZYSBowsqCzEbuaLM5dQTfyWiSVPf7uGMV0tY7jMZzDyKynPP%2B48jXr2O55abW7WICAvvI%2F5M04GNVak8lPktKOTeFJGgkoPxGbUQjDnBTwczF9PFG8RrKpYf5Bi9TF8bnxXvfkUfMvAnDGqlMu8iKr9yZiBB5xUIb3ljasOZjrGCUr6CQnoc1%2FM9xVmfn0HwHHQXnR5N40xtqTxx4BwkC5%2FkcYcUxO8MGKTw2g6o0gSSKDU47dpy%2BXAyBXMh%7Ctkp%3ABk9SR_rOkIX5Zw
Panasonic Let's note CF-SV7 Intel Core i5-8350U SSD 256GB RAM 8GB Windows 11,$219.00,https://www.ebay.com/itm/135312668830?_skw=laptop&epid=18078562193&itmmeta=01KZ4544WQC0J52HHNJSQJ4ZMK&hash=item1f8143789e:g:dx4AAeSws-Fom17m&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBX6jhEqG%2BXxGcQTd%2FlrdB3bggEEtz3GRgJa1cvZ9eWhlWzN619yQY%2FVD9KlXCW9pNMa0HWWJgpK%2Bre2uOO9D1j2i%2BRqd2eaAm5nb2J2rBVyeQ5tJ3kFreH%2FQoWQqf32W1DhPvs3VMwNviPnm%2FY%2FMno5oy1Fm9fT%2F%2BddTSW%2FB47r1uy1bQsuRi0CHgYmTgeu6lT50OjE6lnPlvHX%2BSjGAhfCKQg5%2B%2B3tx0%2F1tyxgcGfKMCf1pZa0V4k3sLOmxf2CY%2BfAN81aRUcX%2BSgj8f%2FN8kD%7Ctkp%3ABk9SR_rOkIX5Zw
Dell Latitude 5420 Laptop Intel Core i5 11th Gen 16GB RAM 256GB SSD Bad Battery,$188.75,https://www.ebay.com/itm/327217979964?_skw=laptop&itmmeta=01KZ4544WQ4P4616HSY1F94WKW&hash=item4c2fb6223c:g:MpIAAeSws9Zpun37&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xD1SOFZJ%2BUismQpFu%2F9%2BtajbIiZfl5vJpZf2bEni8cFwTBZNUqb5osHiH4LkdQURmp%2BHy%2FFrB0NvvDJrOj18bswN93gL%2BFFbh5d3vUU9Cs0xhIV3wJlTZv8kJH5bR8pkbpQKhguT9sMFvNxTioGbh5kh5076GwiylWgMzAxaopzQ3qUZBAZMlMaG%2BkpOln0XiYkQ8nmwvdsVg237dfyVlLW9LG5P95r7z5IDuNNvkqhy1HPSdOG9jl0KXQJcb5ttO59dono9H3ez53qeTN%2FoU2O%7Ctkp%3ABk9SR_rOkIX5Zw
HP elitebook 830 G5 | Intel i5-8250U | 12GB RAM | 256GB M.2 SSD | Win 11 Pro,$195.90,https://www.ebay.com/itm/358580514800?_skw=laptop&itmmeta=01KZ4544WQ65KJCRPDQ578NX0X&hash=item537d106ff0:g:xdwAAeSwCB9qDq1H&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAIMveDuaARvRE4nFKJMRqwqbr5dsUCtcFAShWxk2XAKmkafi1tLoUwVQaV5uHylMLmneR61AA6lf1zcTYRHh1EWkZmq1brt8KI81R%2FcR5GP63bFEiCla5yMcoHk2f1s8o5XWCi5djCZigU6rg9aJglVRZENfmMR8i0LyrfuD6B6WqPgy0nPPGX2e4I67bx96fNiGAEi1Aj9%2BwpqeZweBnyP0I1mvQHR7s5K3kIMleN3A%3D%3D%7Ctkp%3ABk9SR_zOkIX5Zw
"PANASONIC TOUGHBOOK CF-D1 MK3 | 13.3"" TOUCH i5-6300U 2.40GHZ 8GB 500GB WIN10",$172.51,https://www.ebay.com/itm/127681451995?_skw=laptop&itmmeta=01KZ4544WQMNJ759CYRD1GVVBD&hash=item1dba6857db:g:IAcAAeSwuGtpjl6C&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDN%2B%2Fd9zozs3%2B%2BahPIBhgZiCu4IIg4sy71DyqBQcxW%2F4J1Sjdy5rNkuYSvsfS%2FTBuNe8I2KsQrr8f8eKel6XW%2BLld26o1HppPx0zVCxSQ4Mng%2Fort6OS2GoYOFzshIlf0PZOgzNwqAS1wapv01umLV0vCpF8a4ky0beVT6mTON7ktThWyX5MNJZ3gwv3EPJQoVMp3azHxVMXvOeaUEkjxGVWj6ql4TvVfjTRGOeBQba%2Bw%3D%3D%7Ctkp%3ABk9SR_zOkIX5Zw
"Dell Wyse 5470 Laptop Mobile ThinClient 14"" Display Intel Celeron Full HD QWERTZ",$63.39,https://www.ebay.com/itm/236478371968?_skw=laptop&itmmeta=01KZ4544WQDXA42JNR1W2Z4X4S&hash=item370f359880:g:LIcAAeSwc7ZpH2jx&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xAfgoAWblj1pzumvmOaOY94eloY6lc75ZIYP2U%2F4c425STolahmRUHPufsT%2BMrV6k7jeiLff672CIk%2Fu4ypG7mXrkJn0zApo%2B5vnuYMlbxDTpNUp7nK88IUjh2gBhs2in11PlvYqqOtgjD5TpBNxfHKHuc1cmzm7qZxT6za7ujTxcwpUVIXfZyd3E3msmQCg9ZVi9u09P29euwRdG9tG4F%2BYrVRjT5HgpY%2BvGEuekUCcg%3D%3D%7Ctkp%3ABk9SR_zOkIX5Zw
"Dell Latitude 5520 15.6"" FHD Touchscreen i5 11th Gen Laptop | NVMe SSD | Win 11",$299.99,https://www.ebay.com/itm/336517068098?_skw=laptop&itmmeta=01KZ4544WQ8SFQ91YZ6HJRKS12&hash=item4e59faf542:g:~n4AAeSwxEBpXWER&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xCnJjGhXM91tmlKTY69z1MfFFFFaXW%2F62YxjPc6tIV6aqkxk%2FNWcukQUH8Xkd%2FR3RBHshIEcc7c0Uh4JR0YrNyVmSQO%2FBnmK67Fr5rbzAy6O8D9pE%2F5kSA0nfncybAh5pHBXyLKTIscihxiYFBxcEv8VR0PHl%2FYdIhvLGiutQvMcQgmLyx01BJN6XOXkjrEy2Izj0ps6TKZOEU6zN5cJakNXsVXDrZA862wRbo2c9S8PA%3D%3D%7Ctkp%3ABlBMUPzOkIX5Zw
HP EliteBook 830 G6 Business Laptop 13.3” Core i7 16GB RAM 256GB SSD Win 11 Pro,$269.99,https://www.ebay.com/itm/256752971411?_skw=laptop&itmmeta=01KZ4544WQBJQJ3HA9BP5X9C48&hash=item3bc7ab6e93:g:-AYAAeSwDTBqbUWI&itmprp=enc%3AAQALAAAAwGfYFPkwiKCW4ZNSs2u11xDfeeGFBzfOOl%2BkL3yypiLVZo4d2TEOPBpIa4lv8T5wWzITWGgXo5bwYv1EUnj0MlUjpUg2msx8pjPYkCwLN2kKZJQprmAWrnNhgQ3UAg3mHBoP4OhjAh3DUWQ67cewhymX51YQac5FYRCfeY1ojLRCtSO2zbKQ1hzHg%2FMINoFUJsB5NSoly3Doy14smiNPPcleZW7UPPKIpn7qkI%2Fodq%2BsaYhLRyU9pwaAeLEhszp%2FEw%3D%3D%7Ctkp%3ABlBMUPzOkIX5Zw
Panasonic Toughbook CF-20 Mk 2 i5-7Y57 8GB RAM 256GB 4G LTE 2 BAT 7th Gen GPS,$330.33,https://www.ebay.com/itm/358766233664?_skw=laptop&itmmeta=01KZ4544WQ3HREFN20RXSH7YSM&hash=item5388224840:g:ypQAAeSwjSpp0OF6&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xBLZ%2Bs634HTOmJFlvpSdi%2BIm8b74A89czohOKkcqAwtB4ItvKjggvqyX9E99zn%2BHWLyUcK4NHuNLKEV7rspULGR0srwQUreBSRdou%2BD2HBPft9t0zCHS5rXiUw2eKZZ%2B4zCKr12u4uTufhFb5l4UCDw3pWjuk2TutnSbsn1DKSEXRSucex6rjzxx2yzDPtT%2Bu2pQtsrcnvCD6%2Bga5Mk8mM7deNgzzQh6EDwq7ZyYtS2awY5LSzcqci%2Fmxr34xxSUC0zt5iBpgfrwfzL8M80Kcu8%7Ctkp%3ABk9SR_zOkIX5Zw
Panasonic CF-SV7 CF-SV7 Let's note Intel Core i5 SSD 256GB 8GB Windows11 AC,$159.98,https://www.ebay.com/itm/376035866644?_skw=laptop&itmmeta=01KZ4544WQG4AJR5K576BSV7Y7&hash=item578d7bf814:g:0xAAAOSwru9nd5pF&itmprp=enc%3AAQALAAAA4GfYFPkwiKCW4ZNSs2u11xCi%2BtoBx56%2FVZKFusZlvgIE307iQRaNd7C%2BHKmhPAs1uJ2umijdZTsWaW7io1CLmC%2BPpacKsFtG6F3sTYqwOP%2BgU5XshzSqqXneekvYNuR8nrRDoksuQqDoHPS2E3qTGw3GEzZQfOQqG905AQCwDBE3er3kf8o%2FLKCdTH4wyLpCvtulckVgDNn28vDN%2BPEQCZ%2Ba%2BeEyMzc%2Fen2JT96Z0FUrqAFb6e%2BnpZvJ1mnrcH74umikVGFziGnQcTWM1ca6dtVfc8Q9Eg7G5HKz5OrmhzOK%7Ctkp%3ABk9SR_zOkIX5Zw
